"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MAM00067025","ANTSIRABATO, MA","2017-04-03","9.9","26.7","30.7","22.3"
"MAM00067025","ANTSIRABATO, MA","2017-04-04","6.1","27.8","29.8","23.4"
"MAM00067025","ANTSIRABATO, MA","2017-04-05","0.5","27.9",,"23.8"
"MAM00067025","ANTSIRABATO, MA","2017-04-07","17.0","27.6","29.5","22.7"
"MAM00067025","ANTSIRABATO, MA","2017-04-11","0.3","25.7","29.9","22.5"
"MAM00067025","ANTSIRABATO, MA","2017-04-12","4.1","26.2","29.9","22.2"
"MAM00067025","ANTSIRABATO, MA","2017-04-13","3.0","24.8","29.1","23.6"
"MAM00067025","ANTSIRABATO, MA","2017-04-21",,"28.1","31.0","23.8"
"MAM00067025","ANTSIRABATO, MA","2017-04-24",,"28.5","31.9","23.7"
"MAM00067025","ANTSIRABATO, MA","2017-04-25",,"27.8","31.5","23.1"
"MAM00067025","ANTSIRABATO, MA","2017-04-26",,"27.7","31.2","23.4"
"MAM00067025","ANTSIRABATO, MA","2017-04-27",,"27.9","31.5","23.7"
"MAM00067025","ANTSIRABATO, MA","2017-04-28",,"25.5","31.5",
"MAM00067025","ANTSIRABATO, MA","2017-05-02","16.0","24.1","30.2","21.9"
"MAM00067025","ANTSIRABATO, MA","2017-05-05","15.0","26.5","31.2","21.4"
"MAM00067025","ANTSIRABATO, MA","2017-05-09","4.1","25.8","29.6","23.1"
"MAM00067025","ANTSIRABATO, MA","2017-05-10","23.9","25.6","29.6","22.8"
"MAM00067025","ANTSIRABATO, MA","2017-05-11","0.8","25.5","29.7","21.4"
"MAM00067025","ANTSIRABATO, MA","2017-05-16","3.0","25.6","30.0","21.7"
"MAM00067025","ANTSIRABATO, MA","2017-05-17","0.0","27.8","29.9","22.3"
"MAM00067025","ANTSIRABATO, MA","2017-05-18","9.9","23.4","29.9","21.9"
"MAM00067025","ANTSIRABATO, MA","2017-05-19","15.0","26.1","30.4","22.3"
"MAM00067025","ANTSIRABATO, MA","2017-05-22",,"25.7","29.4","21.6"
"MAM00067025","ANTSIRABATO, MA","2017-05-24","6.1","25.8","29.9","21.6"
"MAM00067025","ANTSIRABATO, MA","2017-05-26","0.8","25.8","29.5","21.1"
"MAM00067025","ANTSIRABATO, MA","2017-05-29",,"26.5","31.1","22.2"
"MAM00067025","ANTSIRABATO, MA","2017-05-30","0.8","24.2","30.1","22.5"
"MAM00067025","ANTSIRABATO, MA","2017-06-01","1.0","26.3","28.9","22.0"
"MAM00067025","ANTSIRABATO, MA","2017-06-02","0.5","25.8","29.9","20.9"
"MAM00067025","ANTSIRABATO, MA","2017-06-06",,"22.9","28.7","21.3"
"MAM00067025","ANTSIRABATO, MA","2017-06-07",,"26.3","28.7","21.7"
"MAM00067025","ANTSIRABATO, MA","2017-06-08","3.0","23.6","29.5","22.6"
"MAM00067025","ANTSIRABATO, MA","2017-06-09","24.9","26.0","29.7","21.4"
"MAM00067025","ANTSIRABATO, MA","2017-06-12","16.0","23.5","27.7","20.2"
"MAM00067025","ANTSIRABATO, MA","2017-06-13","3.0","23.6","27.7","20.8"
"MAM00067025","ANTSIRABATO, MA","2017-06-14","3.0","24.2","27.6","20.8"
"MAM00067025","ANTSIRABATO, MA","2017-06-15","0.3","25.2","29.3","20.6"
"MAM00067025","ANTSIRABATO, MA","2017-06-16","0.0","25.4","29.3","20.7"
"MAM00067025","ANTSIRABATO, MA","2017-06-20",,"24.3","28.1","21.7"
"MAM00067025","ANTSIRABATO, MA","2017-06-21","4.1","22.3","23.5",
"MAM00067025","ANTSIRABATO, MA","2017-06-23","3.0","25.1","28.9","21.6"
"MAM00067025","ANTSIRABATO, MA","2017-06-27","0.5","24.2","27.8","20.4"
"MAM00067025","ANTSIRABATO, MA","2017-06-28","0.0","21.8","27.8","19.5"
"MAM00067025","ANTSIRABATO, MA","2017-07-04","0.5","23.1","28.2","20.7"
"MAM00067025","ANTSIRABATO, MA","2017-07-05","1.0","24.4","28.3","20.7"
"MAM00067025","ANTSIRABATO, MA","2017-07-06","1.0","24.1","28.3","20.2"
"MAM00067025","ANTSIRABATO, MA","2017-07-07","1.0","23.6","27.7","20.3"
"MAM00067025","ANTSIRABATO, MA","2017-07-10","0.3","23.7","27.7","18.7"
"MAM00067025","ANTSIRABATO, MA","2017-07-11","0.0","24.4","29.3","19.9"
"MAM00067025","ANTSIRABATO, MA","2017-07-12",,"24.7","29.3","18.9"
"MAM00067025","ANTSIRABATO, MA","2017-07-17",,"24.9","30.4","19.9"
"MAM00067025","ANTSIRABATO, MA","2017-07-18",,"24.7","30.4","19.8"
"MAM00067025","ANTSIRABATO, MA","2017-07-19","1.0","22.0","28.3","18.8"
"MAM00067025","ANTSIRABATO, MA","2017-07-20","0.0","23.9","28.5","18.7"
"MAM00067025","ANTSIRABATO, MA","2017-07-21",,"24.1","28.6","19.6"
"MAM00067025","ANTSIRABATO, MA","2017-07-24","1.0","23.7","27.5","20.4"
"MAM00067025","ANTSIRABATO, MA","2017-07-25","6.1","23.4","28.3","20.2"
"MAM00067025","ANTSIRABATO, MA","2017-07-26","0.0","23.3","28.3","21.0"
"MAM00067025","ANTSIRABATO, MA","2017-07-27",,"22.4","30.6",
"MAM00067025","ANTSIRABATO, MA","2017-07-28","41.9","24.3","30.6","20.6"
"MAM00067025","ANTSIRABATO, MA","2017-08-02",,"22.9","27.8","19.1"
"MAM00067025","ANTSIRABATO, MA","2017-08-03","0.3","23.0","26.8","17.7"
"MAM00067025","ANTSIRABATO, MA","2017-08-04","0.8","21.9","26.7","18.2"
"MAM00067025","ANTSIRABATO, MA","2017-08-08","3.0","23.7","28.3","18.9"
"MAM00067025","ANTSIRABATO, MA","2017-08-10","5.1","23.7","26.6","19.8"
"MAM00067025","ANTSIRABATO, MA","2017-08-11","4.1","22.4","27.2","19.4"
"MAM00067025","ANTSIRABATO, MA","2017-08-14","0.3","26.7",,"19.3"
"MAM00067025","ANTSIRABATO, MA","2017-08-16",,"24.3","28.6","19.1"
"MAM00067025","ANTSIRABATO, MA","2017-08-17","9.9","24.2","28.6","19.9"
"MAM00067025","ANTSIRABATO, MA","2017-08-18","2.0","24.9","27.9","20.2"
"MAM00067025","ANTSIRABATO, MA","2017-08-21",,"24.2","28.9","20.1"
"MAM00067025","ANTSIRABATO, MA","2017-08-22",,"24.7","28.9","20.5"
"MAM00067025","ANTSIRABATO, MA","2017-08-23",,"24.6","28.0","19.8"
"MAM00067025","ANTSIRABATO, MA","2017-08-24",,"24.0","28.1",
"MAM00067025","ANTSIRABATO, MA","2017-08-25",,"25.4","28.1","19.9"
"MAM00067025","ANTSIRABATO, MA","2017-08-28","6.1","24.9","28.3","20.4"
"MAM00067025","ANTSIRABATO, MA","2017-08-29","0.0","24.5","28.3",
"MAM00067025","ANTSIRABATO, MA","2017-08-30",,"25.3","29.9","19.4"
"MAM00067025","ANTSIRABATO, MA","2017-08-31",,"24.7","29.9","20.7"
"MAM00067025","ANTSIRABATO, MA","2017-09-01",,"24.4","28.4","20.6"
"MAM00067025","ANTSIRABATO, MA","2017-09-04",,"25.3",,
"MAM00067113","MAHANORO, MA","2017-08-04","3.0","20.7",,"17.1"
"MAM00067113","MAHANORO, MA","2017-08-12","0.3","20.4",,"16.8"
"MAM00067113","MAHANORO, MA","2017-08-13","5.1","20.6","25.6","17.8"
"MAM00067113","MAHANORO, MA","2017-08-15","1.0","19.7",,"15.2"
"MAM00067113","MAHANORO, MA","2017-08-17","27.9","22.1",,"19.0"
"MAM00067113","MAHANORO, MA","2017-08-21",,"21.3","26.2","17.4"
"MAM00067113","MAHANORO, MA","2017-08-22","21.1","22.1","26.3","20.5"
"MAM00067113","MAHANORO, MA","2017-08-28","8.9","22.3","27.1","19.3"
"MAM00067113","MAHANORO, MA","2017-08-31",,"22.4","26.2","19.0"
"MAM00067113","MAHANORO, MA","2017-09-02",,"19.6","25.4","14.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-02","4.1","27.8",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-03","2.0","27.7","32.0","23.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-04","3.0","28.2","32.5","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-05","0.0","28.3","33.6","24.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-06","0.3","28.7","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-07","3.0","27.7","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-08","39.9","27.7","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-09","2.0","28.1","32.0","23.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-10","9.9","27.2","31.2","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-11","10.9","27.1",,"22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-12","0.0","27.6","31.0","25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-13",,"29.5",,"25.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-14",,"28.2","33.9","24.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-15","45.0","27.6","31.5","22.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-16","0.0","28.8",,"25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-17","1.0","28.6","33.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-18",,"28.9",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-19",,"28.7","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-20",,"28.2","33.7","24.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-21",,"28.1","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-22","4.1","27.8","33.0","24.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-23","0.0","28.7","34.0","24.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-24","2.0","28.9","34.0","24.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-25","0.0","29.0","34.0","24.1"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-26",,"29.0","33.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-27","0.0","28.4","33.2","23.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-28",,"29.0",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-29",,"28.7","32.2","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-30","4.1","27.6","31.4","22.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-01-31","0.0","28.7",,"24.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-01",,"28.7",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-02","25.9","27.9","32.2","25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-03","0.0","28.8","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-04",,"28.6","33.3",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-05",,"28.4","32.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-06","3.0","27.9","32.6","24.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-07","0.0","28.6","32.2","25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-08","11.9","26.6","32.2","24.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-09","59.9","27.7","32.5","24.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-10","6.1","28.1","31.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-11","0.0","28.4","32.0","24.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-12","0.0","28.1","32.0","25.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-13","0.0","28.2","32.0","25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-14","2.0","28.6","32.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-15","3.0","29.2",,"22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-16","0.0","29.7","34.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-17",,"29.9","34.4","25.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-18","6.1","26.8","34.0","23.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-19","6.1","27.3","31.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-20","1.0","25.4","31.2","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-21","5.1","25.6","28.3","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-22","5.1","27.2","32.5","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-23","1.0","28.6","33.3","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-24","0.0","28.1","33.3","22.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-25",,"28.6","32.8","23.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-26","2.0","27.9","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-27","15.0","27.7","32.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-02-28","10.9","28.1","32.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-01","4.1","28.7","33.0","23.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-02","0.0","29.2","33.2","24.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-03",,"29.1","33.2","24.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-04",,"29.3","33.0","25.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-05",,"29.3","33.0","25.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-06","2.0","28.6",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-07","11.9","27.6","33.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-08","30.0","27.6","31.8","24.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-09","9.9","28.3","32.0","24.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-10","0.0","29.2","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-11",,"28.5","32.0","25.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-12",,"29.2",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-13",,"28.3","32.9","25.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-14",,"27.1","30.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-15",,"28.2","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-16","2.0","27.4","32.2","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-17","2.0","27.3","32.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-18","8.9","27.8",,"23.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-19","0.0","28.9","34.0","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-20",,"28.1","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-21",,"28.9","34.0","25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-22",,"28.7","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-23",,"28.3","34.2","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-24","10.9","28.4","33.4","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-25","0.0","28.4","33.0","26.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-26",,"28.3","32.3",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-27",,"28.8","33.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-28","23.1","26.5","33.4","22.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-29","0.0","27.6","33.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-30","59.9","26.7","33.5","22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-03-31","0.0","27.2","32.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-01","2.0","25.9","32.2","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-02","0.8","28.7","33.3","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-03","0.0","28.9","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-04",,"29.2","34.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-05",,"28.5",,"23.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-06",,"28.7","34.8","23.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-07",,"28.1","33.6","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-08",,"28.2",,"24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-09","23.9","27.6","33.4","22.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-10","0.0","27.3","32.2","23.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-11",,"26.8","32.2","23.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-12",,"28.7","33.3","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-13",,"29.3","34.7","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-14",,"29.0","34.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-15",,"28.7","34.7","24.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-16","0.5","28.1","34.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-17","0.0","27.8","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-18",,"27.9","32.0","23.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-19",,"27.9","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-20",,"28.1","32.3","24.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-21",,"28.4","32.3","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-22",,"28.1","32.2","24.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-23",,"26.9","31.9","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-24",,"27.4","31.2","22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-25",,"26.9","32.2","23.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-26",,"27.8","32.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-27",,"27.9","33.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-28","37.1","27.6","33.5","20.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-29","0.0","27.7","33.0","23.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-04-30",,"27.3","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-01",,"27.9","32.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-02",,"27.6","32.5","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-03",,"27.9",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-04",,"29.0","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-05",,"28.6","35.2","23.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-06",,"27.6",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-07",,"27.9","34.1","22.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-08",,"27.2","34.1","21.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-09",,"28.4","34.0","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-10",,"28.2","34.0","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-11",,"27.3",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-12",,"26.9","33.8","19.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-13",,"27.3","33.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-14",,"27.0","33.5","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-15",,"26.9","33.4","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-16",,"27.9","34.0","21.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-17",,"26.8","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-18",,"27.6","33.8","21.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-19",,"28.1",,"23.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-20",,"28.8","34.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-21",,"28.3","34.4","22.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-22",,"27.8",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-23",,"26.6","33.5","19.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-24",,"27.7","33.0","22.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-25",,"26.8","33.7","22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-26",,"26.2","33.7","19.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-27",,"26.8","33.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-28",,"27.0",,"22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-29",,"26.9","33.8","22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-30",,"27.6","34.6","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-05-31",,"27.9","33.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-01",,"27.7",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-02",,"27.3",,"22.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-03",,"26.3","33.0","22.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-04",,"26.2","33.0","19.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-05",,"26.7","33.0","20.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-06",,"26.4","32.6","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-07",,"26.1",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-08",,"26.8","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-09",,"26.6","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-10",,"28.2","35.0","22.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-11",,"27.3","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-12",,"26.1","32.8","17.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-13",,"27.6","33.2","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-14",,"25.6","33.2","19.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-15",,"25.7","32.6","19.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-16",,"26.3","32.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-17",,"26.4","32.7","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-18",,"25.7","32.4","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-19",,"25.8","32.4","19.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-20",,"25.8","32.2","19.1"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-21",,"26.7","32.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-22",,"26.7","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-23",,"26.7","33.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-24",,"26.6","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-25",,"25.2","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-26",,"25.6","32.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-27",,"26.1","32.0","18.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-28",,"26.1","31.8","19.1"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-29",,"25.3","31.5","18.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-06-30",,"24.1","31.2","17.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-01",,"24.6","31.2","19.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-02",,"25.0","31.2","18.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-03",,"25.1","31.4","19.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-04",,"25.3","31.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-05",,"26.4","32.2","18.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-06",,"26.9","32.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-07",,"25.4","32.7","17.3"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-08",,"25.0","31.9","19.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-09",,"24.1","31.1",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-10",,"24.1","31.1","16.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-11",,"24.0","30.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-12",,"23.2","31.6","17.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-13",,"24.4","31.6","17.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-14",,"25.1","31.9",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-15",,"25.5","33.0","18.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-16",,"25.7","33.0","19.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-17",,"25.7","32.3","18.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-18",,"25.3","33.4","19.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-19",,"24.2","33.4","16.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-20",,"23.1","31.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-21",,"23.6","31.0","16.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-22",,"25.5","32.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-23",,"26.8","32.5","21.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-24",,"26.2","32.5","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-25",,"25.9",,"19.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-26",,"25.7","32.5","21.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-27",,"25.7",,"19.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-28",,"26.4","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-29",,"27.3","33.0","24.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-30",,"27.2","33.3","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-07-31",,"26.0","32.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-01",,"27.1",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-02",,"25.3","33.6","20.0"
